Make,Model,Year,Engine Cylinders,Driven Wheels,Price
Aston Martin,DBS,2012,12,rwd,296387
Aston Martin,DBS,2012,12,rwd,290461
Aston Martin,DBS,2012,12,rwd,284976
Aston Martin,DBS,2012,12,rwd,290861
Aston Martin,DBS,2012,12,rwd,275461
Land Rover,Defender,1994,8,4wd,27736
Land Rover,Defender,1995,8,4wd,30709
Land Rover,Defender,1997,8,4wd,36931
Land Rover,Defender,1997,8,4wd,39669
Cadillac,DeVille,2003,8,fwd,49150
Cadillac,DeVille,2003,8,fwd,49150
Cadillac,DeVille,2003,8,fwd,44400
Cadillac,DeVille,2004,8,fwd,50750
Cadillac,DeVille,2004,8,fwd,50750
Cadillac,DeVille,2004,8,fwd,45600
Cadillac,DeVille,2005,8,fwd,51600
Cadillac,DeVille,2005,8,fwd,46430
Cadillac,DeVille,2005,8,fwd,46045
Cadillac,DeVille,2005,8,fwd,51600
Lamborghini,Diablo,2001,12,4wd,294900
Mitsubishi,Diamante,2002,6,fwd,28447
Mitsubishi,Diamante,2002,6,fwd,26997
Mitsubishi,Diamante,2002,6,fwd,25687
Mitsubishi,Diamante,2003,6,fwd,25997
Mitsubishi,Diamante,2003,6,fwd,28447
Mitsubishi,Diamante,2003,6,fwd,27097
Mitsubishi,Diamante,2004,6,fwd,24999
Mitsubishi,Diamante,2004,6,fwd,26819
Mitsubishi,Diamante,2004,6,fwd,27619
Land Rover,Discovery Series II,2000,8,4wd,2561
Land Rover,Discovery Series II,2001,8,4wd,36350
Land Rover,Discovery Series II,2001,8,4wd,33350
Land Rover,Discovery Series II,2001,8,4wd,34350
Land Rover,Discovery Series II,2002,8,4wd,33350
Land Rover,Discovery Series II,2002,8,4wd,37150
Land Rover,Discovery Sport,2015,4,4wd,37070
Land Rover,Discovery Sport,2015,4,4wd,45570
Land Rover,Discovery Sport,2015,4,4wd,41570
Land Rover,Discovery Sport,2016,4,4wd,41955
Land Rover,Discovery Sport,2016,4,4wd,45955
Land Rover,Discovery Sport,2016,4,4wd,37455
Land Rover,Discovery Sport,2017,4,4wd,46595
Land Rover,Discovery Sport,2017,4,4wd,42195
Land Rover,Discovery Sport,2017,4,4wd,37695
Land Rover,Discovery,2003,8,4wd,34350
Land Rover,Discovery,2003,8,4wd,40350
Land Rover,Discovery,2003,8,4wd,38350
Land Rover,Discovery,2004,8,4wd,38685
Land Rover,Discovery,2004,8,4wd,40685
Land Rover,Discovery,2004,8,4wd,34330
Cadillac,DTS,2009,8,fwd,51460
Cadillac,DTS,2009,8,fwd,46280
Cadillac,DTS,2009,8,fwd,49730
Cadillac,DTS,2009,8,fwd,54230
Cadillac,DTS,2009,8,fwd,49230
Cadillac,DTS,2009,8,fwd,47625
Cadillac,DTS,2010,8,fwd,46280
Cadillac,DTS,2010,8,fwd,51525
Cadillac,DTS,2010,8,fwd,54425
Cadillac,DTS,2010,8,fwd,59475
Cadillac,DTS,2011,8,fwd,59875
Cadillac,DTS,2011,8,fwd,51925
Cadillac,DTS,2011,8,fwd,54825
Cadillac,DTS,2011,8,fwd,46680
Dodge,Durango,2015,6,rwd,36895
Dodge,Durango,2015,8,4wd,42495
Dodge,Durango,2015,6,4wd,39495
Dodge,Durango,2015,6,rwd,40995
Dodge,Durango,2015,6,4wd,33095
Dodge,Durango,2015,6,4wd,43595
Dodge,Durango,2015,8,rwd,39995
Dodge,Durango,2015,6,rwd,30495
Dodge,Durango,2016,8,rwd,41995
Dodge,Durango,2016,6,4wd,39595
Dodge,Durango,2016,6,rwd,30495
Dodge,Durango,2016,6,4wd,43895
Dodge,Durango,2016,6,4wd,33095
Dodge,Durango,2016,8,4wd,44595
Dodge,Durango,2016,6,rwd,42390
Dodge,Durango,2016,6,rwd,36995
Dodge,Durango,2016,6,rwd,41295
Dodge,Durango,2016,6,4wd,44990
Dodge,Durango,2017,6,rwd,37495
Dodge,Durango,2017,6,rwd,42490
Dodge,Durango,2017,6,4wd,40095
Dodge,Durango,2017,8,rwd,42095
Dodge,Durango,2017,6,rwd,29995
Dodge,Durango,2017,8,4wd,44695
Dodge,Durango,2017,6,rwd,41395
Dodge,Durango,2017,6,4wd,43995
Dodge,Durango,2017,6,4wd,45090
Dodge,Durango,2017,6,4wd,32595
Dodge,Dynasty,1991,4,fwd,2000
Dodge,Dynasty,1991,6,fwd,2000
Dodge,Dynasty,1992,4,fwd,2000
Dodge,Dynasty,1992,6,fwd,2000
Dodge,Dynasty,1993,6,fwd,2000
Dodge,Dynasty,1993,4,fwd,2000
Ford,E-150,1996,6,rwd,2000
Ford,E-150,1996,6,rwd,2000
Ford,E-150,1996,6,rwd,2000
Ford,E-150,1996,6,rwd,2000
Ford,E-150,1996,6,rwd,2000
Ford,E-150,1997,6,rwd,2000
Ford,E-150,1997,6,rwd,2123
Ford,E-150,1997,6,rwd,2074
Ford,E-150,1997,6,rwd,2000
Ford,E-150,1998,6,rwd,2301
Ford,E-150,1998,6,rwd,2079
Ford,E-150,1998,6,rwd,2256
Ford,E-150,1998,6,rwd,2169
Ford,E-250,1996,6,rwd,2000
Ford,E-250,1996,6,rwd,2000
Ford,E-250,1996,6,rwd,2000
Ford,E-250,1996,6,rwd,2000
Ford,E-250,1997,6,rwd,2000
Ford,E-250,1997,6,rwd,2000
Ford,E-250,1997,6,rwd,2000
Ford,E-250,1997,6,rwd,2000
Ford,E-250,1998,6,rwd,2080
Ford,E-250,1998,6,rwd,2107
Mercedes-Benz,E-Class,2015,6,4wd,55850
Mercedes-Benz,E-Class,2015,8,4wd,93600
Mercedes-Benz,E-Class,2015,6,rwd,53350
Mercedes-Benz,E-Class,2015,6,rwd,57100
Mercedes-Benz,E-Class,2015,6,4wd,54800
Mercedes-Benz,E-Class,2015,6,4wd,59000
Mercedes-Benz,E-Class,2015,4,4wd,54300
Mercedes-Benz,E-Class,2015,8,rwd,67750
Mercedes-Benz,E-Class,2015,6,rwd,52300
Mercedes-Benz,E-Class,2015,8,4wd,100600
Mercedes-Benz,E-Class,2015,8,4wd,103200
Mercedes-Benz,E-Class,2015,6,rwd,52300
Mercedes-Benz,E-Class,2015,6,4wd,64850
Mercedes-Benz,E-Class,2015,4,4wd,54300
Mercedes-Benz,E-Class,2015,8,rwd,59400
Mercedes-Benz,E-Class,2015,6,rwd,61350
Mercedes-Benz,E-Class,2015,4,rwd,51800
Mercedes-Benz,E-Class,2015,6,4wd,59000
Mercedes-Benz,E-Class,2015,6,4wd,54800
Mercedes-Benz,E-Class,2015,4,rwd,51800
Mercedes-Benz,E-Class,2015,6,rwd,62350
Mercedes-Benz,E-Class,2016,6,rwd,63100
Mercedes-Benz,E-Class,2016,6,4wd,59900
Mercedes-Benz,E-Class,2016,6,4wd,59900
Mercedes-Benz,E-Class,2016,4,4wd,55150
Mercedes-Benz,E-Class,2016,6,rwd,53100
Mercedes-Benz,E-Class,2016,6,4wd,65600
Mercedes-Benz,E-Class,2016,8,4wd,101700
Mercedes-Benz,E-Class,2016,6,rwd,53100
Mercedes-Benz,E-Class,2016,6,4wd,55600
Mercedes-Benz,E-Class,2016,6,rwd,54200
Mercedes-Benz,E-Class,2016,8,rwd,60300
Mercedes-Benz,E-Class,2016,6,rwd,62250
Mercedes-Benz,E-Class,2016,4,4wd,55150
Mercedes-Benz,E-Class,2016,6,4wd,55600
Mercedes-Benz,E-Class,2016,8,rwd,68700
Mercedes-Benz,E-Class,2016,8,4wd,104300
Mercedes-Benz,E-Class,2016,4,rwd,52650
Mercedes-Benz,E-Class,2016,4,rwd,52650
Mercedes-Benz,E-Class,2016,6,4wd,56700
Mercedes-Benz,E-Class,2017,6,rwd,62600
Mercedes-Benz,E-Class,2017,4,4wd,54650
Mercedes-Benz,E-Class,2017,4,4wd,54650
Mercedes-Benz,E-Class,2017,6,4wd,57050
Mercedes-Benz,E-Class,2017,4,rwd,52150
Mercedes-Benz,E-Class,2017,4,rwd,52150
Mercedes-Benz,E-Class,2017,6,rwd,54550
Mercedes-Benz,E-Class,2017,8,rwd,60650
Mercedes-Benz,E-Class,2017,8,rwd,69100
Volkswagen,e-Golf,2015,4,fwd,33450
Volkswagen,e-Golf,2015,4,fwd,35445
Volkswagen,e-Golf,2016,4,fwd,28995
Volkswagen,e-Golf,2016,4,fwd,35595
Ford,E-Series Van,2012,8,rwd,31460
Ford,E-Series Van,2012,8,rwd,26630
Ford,E-Series Van,2012,8,rwd,27630
Ford,E-Series Van,2012,8,rwd,28985
Ford,E-Series Van,2012,8,rwd,27840
Ford,E-Series Van,2012,8,rwd,30560
Ford,E-Series Van,2013,8,rwd,27325
Ford,E-Series Van,2013,8,rwd,31485
Ford,E-Series Van,2013,8,rwd,30145
Ford,E-Series Van,2013,8,rwd,28785
Ford,E-Series Van,2013,8,rwd,28540
Ford,E-Series Van,2013,8,rwd,32385
Ford,E-Series Van,2014,8,rwd,28600
Ford,E-Series Van,2014,8,rwd,32760
Ford,E-Series Van,2014,8,rwd,30060
Ford,E-Series Van,2014,8,rwd,31420
Ford,E-Series Van,2014,8,rwd,33660
Ford,E-Series Van,2014,8,rwd,29815
Ford,E-Series Wagon,2012,8,rwd,28760
Ford,E-Series Wagon,2012,8,rwd,34320
Ford,E-Series Wagon,2012,8,rwd,35620
Ford,E-Series Wagon,2012,8,rwd,34160
Ford,E-Series Wagon,2012,8,rwd,31200
Ford,E-Series Wagon,2012,8,rwd,31855
Ford,E-Series Wagon,2013,8,rwd,35245
Ford,E-Series Wagon,2013,8,rwd,36545
Ford,E-Series Wagon,2013,8,rwd,32785
Ford,E-Series Wagon,2013,8,rwd,35085
Ford,E-Series Wagon,2013,8,rwd,29455
Ford,E-Series Wagon,2013,8,rwd,31900
Ford,E-Series Wagon,2014,8,rwd,32675
Ford,E-Series Wagon,2014,8,rwd,37320
Ford,E-Series Wagon,2014,8,rwd,36020
Ford,E-Series Wagon,2014,8,rwd,35860
Ford,E-Series Wagon,2014,8,rwd,33560
Ford,E-Series Wagon,2014,8,rwd,30230
Mercedes-Benz,E55 AMG,1999,8,rwd,5878
Mercedes-Benz,E55 AMG,2000,8,rwd,6120
Toyota,ECHO,2003,4,fwd,10775
Toyota,ECHO,2003,4,fwd,11575
Toyota,ECHO,2003,4,fwd,10245
Toyota,ECHO,2003,4,fwd,11045
Toyota,ECHO,2004,4,fwd,10885
Toyota,ECHO,2004,4,fwd,11685
Toyota,ECHO,2004,4,fwd,11155
Toyota,ECHO,2004,4,fwd,10355
Toyota,ECHO,2005,4,fwd,10985
Toyota,ECHO,2005,4,fwd,11255
Toyota,ECHO,2005,4,fwd,11785
Toyota,ECHO,2005,4,fwd,10455
Mitsubishi,Eclipse Spyder,2010,4,fwd,27799
Mitsubishi,Eclipse Spyder,2010,6,fwd,32599
Mitsubishi,Eclipse Spyder,2011,6,fwd,32599
Mitsubishi,Eclipse Spyder,2011,4,fwd,27999
Mitsubishi,Eclipse Spyder,2012,4,fwd,28299
Mitsubishi,Eclipse Spyder,2012,6,fwd,32599
Mitsubishi,Eclipse Spyder,2012,4,fwd,27999
Mitsubishi,Eclipse,2010,4,fwd,24699
Mitsubishi,Eclipse,2010,4,fwd,20699
Mitsubishi,Eclipse,2010,6,fwd,29089
Mitsubishi,Eclipse,2010,4,fwd,21699
Mitsubishi,Eclipse,2010,6,fwd,28089
Mitsubishi,Eclipse,2011,4,fwd,24699
Mitsubishi,Eclipse,2011,4,fwd,19999
Mitsubishi,Eclipse,2011,4,fwd,18999
Mitsubishi,Eclipse,2011,6,fwd,29089
Mitsubishi,Eclipse,2012,4,fwd,19499
Mitsubishi,Eclipse,2012,4,fwd,20499
Mitsubishi,Eclipse,2012,4,fwd,24699
Mitsubishi,Eclipse,2012,6,fwd,29089
Mitsubishi,Eclipse,2012,4,fwd,24699
Ford,Edge,2015,4,4wd,30095
Ford,Edge,2015,4,4wd,33495
Ford,Edge,2015,4,fwd,28100
Ford,Edge,2015,4,fwd,31500
Ford,Edge,2015,6,4wd,40095
Ford,Edge,2015,6,fwd,38100
Ford,Edge,2015,4,4wd,37595
Ford,Edge,2015,4,fwd,35600
Ford,Edge,2016,4,fwd,28700
Ford,Edge,2016,4,4wd,30695
Ford,Edge,2016,4,fwd,31790
Ford,Edge,2016,4,4wd,37595
Ford,Edge,2016,6,4wd,40900
Ford,Edge,2016,4,4wd,33785
Ford,Edge,2016,4,fwd,35600
Ford,Edge,2017,4,fwd,28950
Ford,Edge,2017,4,4wd,37595
Ford,Edge,2017,6,4wd,40900
Ford,Edge,2017,4,4wd,30945
Ford,Edge,2017,4,4wd,33785
Ford,Edge,2017,4,fwd,31790
Ford,Edge,2017,4,fwd,35600
Oldsmobile,Eighty-Eight Royale,1993,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1993,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1994,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1994,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1994,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1994,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1995,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1995,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1995,6,fwd,2000
Oldsmobile,Eighty-Eight Royale,1995,6,fwd,2000
Oldsmobile,Eighty-Eight,1997,6,fwd,2000
Oldsmobile,Eighty-Eight,1997,6,fwd,2000
Oldsmobile,Eighty-Eight,1998,6,fwd,2000
Oldsmobile,Eighty-Eight,1998,6,fwd,2098
Oldsmobile,Eighty-Eight,1999,6,fwd,2210
Oldsmobile,Eighty-Eight,1999,6,fwd,2107
Oldsmobile,Eighty-Eight,1999,6,fwd,2320
Hyundai,Elantra Coupe,2013,4,fwd,18595
Hyundai,Elantra Coupe,2013,4,fwd,18595
Hyundai,Elantra Coupe,2013,4,fwd,19895
Hyundai,Elantra Coupe,2013,4,fwd,20895
Hyundai,Elantra Coupe,2013,4,fwd,20895
Hyundai,Elantra Coupe,2013,4,fwd,17595
Hyundai,Elantra Coupe,2014,4,fwd,19600
Hyundai,Elantra Coupe,2014,4,fwd,19600
Hyundai,Elantra GT,2015,4,fwd,19800
Hyundai,Elantra GT,2015,4,fwd,18800
Hyundai,Elantra GT,2016,4,fwd,18800
Hyundai,Elantra GT,2016,4,fwd,19800
Hyundai,Elantra GT,2017,4,fwd,18800
Hyundai,Elantra GT,2017,4,fwd,19800
Hyundai,Elantra Touring,2010,4,fwd,17195
Hyundai,Elantra Touring,2010,4,fwd,19795
Hyundai,Elantra Touring,2010,4,fwd,15995
Hyundai,Elantra Touring,2010,4,fwd,18995
Hyundai,Elantra Touring,2011,4,fwd,15995
Hyundai,Elantra Touring,2011,4,fwd,19495
Hyundai,Elantra Touring,2011,4,fwd,17195
Hyundai,Elantra Touring,2011,4,fwd,20295
Hyundai,Elantra Touring,2012,4,fwd,17195
Hyundai,Elantra Touring,2012,4,fwd,15995
Hyundai,Elantra Touring,2012,4,fwd,19495
Hyundai,Elantra Touring,2012,4,fwd,20295
Hyundai,Elantra,2015,4,fwd,22600
Hyundai,Elantra,2015,4,fwd,21700
Hyundai,Elantra,2015,4,fwd,18250
Hyundai,Elantra,2015,4,fwd,17250
Hyundai,Elantra,2015,4,fwd,22600
Hyundai,Elantra,2015,4,fwd,21600
Hyundai,Elantra,2015,4,fwd,21700
Hyundai,Elantra,2016,4,fwd,21250
Hyundai,Elantra,2016,4,fwd,18250
Hyundai,Elantra,2016,4,fwd,21250
Hyundai,Elantra,2016,4,fwd,21700
Hyundai,Elantra,2016,4,fwd,20250
Hyundai,Elantra,2016,4,fwd,17250
Hyundai,Elantra,2016,4,fwd,21700
Hyundai,Elantra,2016,4,fwd,19700
Hyundai,Elantra,2017,4,fwd,18150
Hyundai,Elantra,2017,4,fwd,22350
Hyundai,Elantra,2017,4,fwd,18150
Hyundai,Elantra,2017,4,fwd,20650
Hyundai,Elantra,2017,4,fwd,17150
Hyundai,Elantra,2017,4,fwd,22350
Hyundai,Elantra,2017,4,fwd,22750
Hyundai,Elantra,2017,4,fwd,21650
Hyundai,Elantra,2017,4,fwd,20250
Cadillac,Eldorado,2000,8,fwd,2905
Cadillac,Eldorado,2000,8,fwd,3257
Cadillac,Eldorado,2001,8,fwd,44011
Cadillac,Eldorado,2001,8,fwd,40436
Cadillac,Eldorado,2002,8,fwd,47660
Cadillac,Eldorado,2002,8,fwd,45265
Cadillac,Eldorado,2002,8,fwd,42130
Buick,Electra,1990,6,fwd,2000
Buick,Electra,1990,6,fwd,2000
Buick,Electra,1990,6,fwd,2000
Buick,Electra,1990,6,fwd,2000
Honda,Element,2009,4,4wd,22785
Honda,Element,2009,4,fwd,25770
Honda,Element,2009,4,fwd,23270
Honda,Element,2009,4,4wd,23585
Honda,Element,2009,4,fwd,20275
Honda,Element,2009,4,fwd,24085
Honda,Element,2009,4,4wd,25285
Honda,Element,2009,4,4wd,21475
Honda,Element,2009,4,fwd,24070
Honda,Element,2009,4,fwd,22385
Honda,Element,2010,4,4wd,23885
Honda,Element,2010,4,fwd,22635
Honda,Element,2010,4,fwd,24335
Honda,Element,2010,4,4wd,25585
Honda,Element,2010,4,fwd,20525
Honda,Element,2010,4,4wd,21775
Honda,Element,2010,4,fwd,24320
Honda,Element,2011,4,4wd,24185
Honda,Element,2011,4,4wd,22075
Honda,Element,2011,4,fwd,20825
Honda,Element,2011,4,fwd,22935
Lotus,Elise,2009,4,rwd,43995
Lotus,Elise,2009,4,rwd,54990
Lotus,Elise,2009,4,rwd,47250
Lotus,Elise,2010,4,rwd,47250
Lotus,Elise,2010,4,rwd,54990
Lotus,Elise,2011,4,rwd,51845
Lotus,Elise,2011,4,rwd,54990
Lotus,Elise,2011,4,rwd,57950
Buick,Enclave,2015,6,4wd,49305
Buick,Enclave,2015,6,fwd,39050
Buick,Enclave,2015,6,fwd,43450
Buick,Enclave,2015,6,4wd,45450
Buick,Enclave,2015,6,fwd,47305
Buick,Enclave,2016,6,fwd,43660
Buick,Enclave,2016,6,4wd,49515
Buick,Enclave,2016,6,fwd,39065
Buick,Enclave,2016,6,fwd,47515
Buick,Enclave,2016,6,4wd,45660
Buick,Enclave,2017,6,fwd,39065
Buick,Enclave,2017,6,4wd,45765
Buick,Enclave,2017,6,fwd,47625
Buick,Enclave,2017,6,fwd,43765
Buick,Enclave,2017,6,4wd,49625
Buick,Encore,2015,4,4wd,29450
Buick,Encore,2015,4,4wd,27655
Buick,Encore,2015,4,4wd,25565
Buick,Encore,2015,4,fwd,29435
Buick,Encore,2015,4,fwd,27950
Buick,Encore,2015,4,fwd,24065
Buick,Encore,2015,4,fwd,26155
Buick,Encore,2015,4,4wd,30935
Buick,Encore,2016,4,4wd,31285
Buick,Encore,2016,4,4wd,25565
Buick,Encore,2016,4,fwd,28300
Buick,Encore,2016,4,fwd,29785
Buick,Encore,2016,4,4wd,28850
Buick,Encore,2016,4,fwd,24065
Buick,Encore,2016,4,fwd,27350
Buick,Encore,2016,4,4wd,29800
Buick,Encore,2016,4,fwd,26355
Buick,Encore,2016,4,4wd,27855
Buick,Encore,2017,4,4wd,31965
Buick,Encore,2017,4,fwd,26865
Buick,Encore,2017,4,4wd,30565
Buick,Encore,2017,4,fwd,25565
Buick,Encore,2017,4,4wd,27065
Buick,Encore,2017,4,4wd,28365
Buick,Encore,2017,4,fwd,30465
Buick,Encore,2017,4,fwd,24365
Buick,Encore,2017,4,4wd,25865
Buick,Encore,2017,4,fwd,29065
Mitsubishi,Endeavor,2008,6,4wd,29099
Mitsubishi,Endeavor,2008,6,4wd,29099
Mitsubishi,Endeavor,2008,6,fwd,27599
Mitsubishi,Endeavor,2008,6,fwd,27599
Mitsubishi,Endeavor,2010,6,fwd,29999
Mitsubishi,Endeavor,2010,6,4wd,31499
Mitsubishi,Endeavor,2010,6,fwd,27999
Mitsubishi,Endeavor,2011,6,fwd,28299
Mitsubishi,Endeavor,2011,6,fwd,32099
Mitsubishi,Endeavor,2011,6,4wd,33599
Hyundai,Entourage,2007,6,fwd,26395
Hyundai,Entourage,2007,6,fwd,28895
Hyundai,Entourage,2007,6,fwd,23895
Hyundai,Entourage,2008,6,fwd,29895
Hyundai,Entourage,2008,6,fwd,23995
Buick,Envision,2016,4,4wd,42070
Buick,Envision,2016,4,4wd,44710
Buick,Envision,2017,4,4wd,39570
Buick,Envision,2017,4,4wd,44960
Buick,Envision,2017,4,fwd,35870
Buick,Envision,2017,4,4wd,42320
Buick,Envision,2017,4,4wd,37720
Buick,Envision,2017,4,fwd,37720
GMC,Envoy XL,2004,6,4wd,33570
GMC,Envoy XL,2004,6,4wd,38120
GMC,Envoy XL,2004,6,rwd,31320
GMC,Envoy XL,2004,6,rwd,35870
GMC,Envoy XL,2005,6,rwd,33810
GMC,Envoy XL,2005,6,4wd,36060
GMC,Envoy XL,2005,8,rwd,38160
GMC,Envoy XL,2005,6,4wd,31945
GMC,Envoy XL,2005,8,4wd,40235
GMC,Envoy XL,2005,6,rwd,29695
GMC,Envoy XL,2006,6,4wd,33160
GMC,Envoy XL,2006,8,4wd,37600
GMC,Envoy XL,2006,6,4wd,29630
GMC,Envoy XL,2006,6,rwd,30910
GMC,Envoy XL,2006,8,rwd,35350
GMC,Envoy XL,2006,6,rwd,27380
GMC,Envoy XUV,2005,6,4wd,36115
GMC,Envoy XUV,2005,6,rwd,29780
GMC,Envoy XUV,2005,6,rwd,33865
GMC,Envoy XUV,2005,6,4wd,32030
GMC,Envoy,2007,6,4wd,32960
GMC,Envoy,2007,6,rwd,26760
GMC,Envoy,2007,6,rwd,30770
GMC,Envoy,2007,8,rwd,34990
GMC,Envoy,2007,6,4wd,28950
GMC,Envoy,2007,8,4wd,37190
GMC,Envoy,2008,6,4wd,34020
GMC,Envoy,2008,6,rwd,27980
GMC,Envoy,2008,8,4wd,37105
GMC,Envoy,2008,8,rwd,34970
GMC,Envoy,2008,6,4wd,30115
GMC,Envoy,2008,6,rwd,31885
GMC,Envoy,2009,6,4wd,35615
GMC,Envoy,2009,8,rwd,36535
GMC,Envoy,2009,6,rwd,30625
GMC,Envoy,2009,6,4wd,32760
GMC,Envoy,2009,8,4wd,38670
GMC,Envoy,2009,6,rwd,33480
Ferrari,Enzo,2003,12,rwd,643330
Volkswagen,Eos,2014,4,fwd,38325
Volkswagen,Eos,2014,4,fwd,42095
Volkswagen,Eos,2014,4,fwd,35595
Volkswagen,Eos,2015,4,fwd,39545
Volkswagen,Eos,2015,4,fwd,42745
Volkswagen,Eos,2015,4,fwd,36145
Volkswagen,Eos,2016,4,fwd,31995
Suzuki,Equator,2010,4,rwd,22075
Suzuki,Equator,2010,6,4wd,25645
Suzuki,Equator,2010,6,rwd,24775
Suzuki,Equator,2010,6,4wd,28850
Suzuki,Equator,2010,6,4wd,30900
Suzuki,Equator,2010,4,rwd,17520
Suzuki,Equator,2010,6,rwd,25125
Suzuki,Equator,2010,6,rwd,23245
Suzuki,Equator,2010,6,4wd,27825
Suzuki,Equator,2010,4,rwd,18825
Suzuki,Equator,2011,6,4wd,25979
Suzuki,Equator,2011,6,rwd,25279
Suzuki,Equator,2011,6,4wd,28279
Suzuki,Equator,2011,4,rwd,17595
Suzuki,Equator,2011,6,4wd,29150
Suzuki,Equator,2011,4,rwd,22479
Suzuki,Equator,2012,4,rwd,19299
Suzuki,Equator,2012,4,rwd,17899
Suzuki,Equator,2012,6,4wd,28699
Suzuki,Equator,2012,6,rwd,25699
Suzuki,Equator,2012,4,rwd,22799
Suzuki,Equator,2012,6,4wd,29550
Suzuki,Equator,2012,6,4wd,26299
Chevrolet,Equinox,2015,4,4wd,26270
Chevrolet,Equinox,2015,4,fwd,26170
Chevrolet,Equinox,2015,4,4wd,27920
Chevrolet,Equinox,2015,4,fwd,28170
Chevrolet,Equinox,2015,4,fwd,31920
Chevrolet,Equinox,2015,4,4wd,33670
Chevrolet,Equinox,2015,4,fwd,24520
Chevrolet,Equinox,2015,4,fwd,22120
Chevrolet,Equinox,2015,4,4wd,29920
Chevrolet,Equinox,2016,4,fwd,22600
Chevrolet,Equinox,2016,4,4wd,31490
Chevrolet,Equinox,2016,4,fwd,29740
Chevrolet,Equinox,2016,4,4wd,26960
Chevrolet,Equinox,2016,4,4wd,28200
Chevrolet,Equinox,2016,4,fwd,25210
Chevrolet,Equinox,2016,4,fwd,26450
Chevrolet,Equinox,2017,4,fwd,25510
Chevrolet,Equinox,2017,4,4wd,27260
Chevrolet,Equinox,2017,4,fwd,26750
Chevrolet,Equinox,2017,4,fwd,23100
Chevrolet,Equinox,2017,4,4wd,31790
Chevrolet,Equinox,2017,4,fwd,30040
Chevrolet,Equinox,2017,4,4wd,28500
Hyundai,Equus,2014,8,rwd,61250
Hyundai,Equus,2014,8,rwd,68500
Hyundai,Equus,2015,8,rwd,61500
Hyundai,Equus,2015,8,rwd,68750
Hyundai,Equus,2016,8,rwd,68750
Hyundai,Equus,2016,8,rwd,61500
Lexus,ES 250,1990,6,fwd,2000
Lexus,ES 250,1991,6,fwd,2000
Lexus,ES 300h,2015,4,fwd,40580
Lexus,ES 300h,2016,4,fwd,41020
Lexus,ES 300h,2017,4,fwd,41820
Lexus,ES 300,2001,6,fwd,31505
Lexus,ES 300,2002,6,fwd,31505
Lexus,ES 300,2003,6,fwd,31725
Lexus,ES 330,2004,6,fwd,31725
Lexus,ES 330,2005,6,fwd,32175
Lexus,ES 330,2006,6,fwd,32300
Lexus,ES 350,2015,6,fwd,37700
Lexus,ES 350,2015,6,fwd,40440
Lexus,ES 350,2016,6,fwd,38100
Lexus,ES 350,2017,6,fwd,38900
Cadillac,Escalade ESV,2015,8,4wd,85795
Cadillac,Escalade ESV,2015,8,rwd,83195
Cadillac,Escalade ESV,2015,8,rwd,78695
Cadillac,Escalade ESV,2015,8,4wd,87070
Cadillac,Escalade ESV,2015,8,4wd,77295
Cadillac,Escalade ESV,2015,8,rwd,74695
Cadillac,Escalade ESV,2015,8,4wd,82570
Cadillac,Escalade ESV,2015,8,rwd,92275
Cadillac,Escalade ESV,2015,8,rwd,75970
Cadillac,Escalade ESV,2015,8,4wd,81295
Cadillac,Escalade ESV,2015,8,rwd,84470
Cadillac,Escalade ESV,2015,8,4wd,78570
Cadillac,Escalade ESV,2015,8,4wd,94875
Cadillac,Escalade ESV,2015,8,rwd,79970
Cadillac,Escalade ESV,2016,8,rwd,80045
Cadillac,Escalade ESV,2016,8,4wd,82645
Cadillac,Escalade ESV,2016,8,4wd,87145
Cadillac,Escalade ESV,2016,8,rwd,75970
Cadillac,Escalade ESV,2016,8,4wd,78570
Cadillac,Escalade ESV,2016,8,rwd,84545
Cadillac,Escalade ESV,2016,8,rwd,92350
Cadillac,Escalade ESV,2016,8,4wd,94950
Cadillac,Escalade ESV,2017,8,4wd,83995
Cadillac,Escalade ESV,2017,8,rwd,95195
Cadillac,Escalade ESV,2017,8,rwd,81395
Cadillac,Escalade ESV,2017,8,4wd,88495
Cadillac,Escalade ESV,2017,8,4wd,78995
Cadillac,Escalade ESV,2017,8,rwd,76395
Cadillac,Escalade ESV,2017,8,4wd,97795
Cadillac,Escalade ESV,2017,8,rwd,85895
Cadillac,Escalade EXT,2011,8,4wd,67350
Cadillac,Escalade EXT,2011,8,4wd,69740
Cadillac,Escalade EXT,2011,8,4wd,62160
Cadillac,Escalade EXT,2012,8,4wd,69640
Cadillac,Escalade EXT,2012,8,4wd,63060
Cadillac,Escalade EXT,2012,8,4wd,67250
Cadillac,Escalade EXT,2013,8,4wd,69640
Cadillac,Escalade EXT,2013,8,4wd,63060
Cadillac,Escalade EXT,2013,8,4wd,67250
Cadillac,Escalade Hybrid,2011,8,4wd,88435
Cadillac,Escalade Hybrid,2011,8,4wd,76685
Cadillac,Escalade Hybrid,2011,8,rwd,85935
